,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수코드,선발,구원,완투,종료,결과_x,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,결과_y
12122,20170929WONC0,20170929,NC,WO,0,B,67948,1,0,0,0,W,0,16,96,25,23,8,1,0,0,0,1,0,0,2,0,0,3,0,1,0,0,3,3,6.0,1.8,2.0,1
12125,20170930SKHH0,20170930,SK,HH,0,T,65856,1,0,0,0,W,0,15,76,20,19,4,1,0,0,0,0,0,0,1,0,0,6,0,1,0,0,1,1,0.0,0.0,0.6,1
12126,20170930SKHH0,20170930,HH,SK,0,B,66741,1,0,0,0,L,0,21,95,28,26,5,1,0,1,0,0,1,0,0,0,1,7,0,0,0,0,4,3,1.2,2.142857143,1.8,0
12133,20170930SSLG0,20170930,LG,SS,0,B,66138,1,0,0,0, ,0,24,107,31,27,5,0,0,0,0,0,2,1,0,0,1,6,1,0,0,0,3,2,0.6,0.625,0.666666667,1
12134,20170930SSLG0,20170930,SS,LG,0,T,67421,1,0,0,0, ,0,12,69,17,15,5,1,0,1,0,1,0,1,1,0,0,2,0,0,0,0,3,3,1.5,1.5,0.5,0
12141,20170930WONC0,20170930,NC,WO,0,B,63938,1,0,0,0,W,0,18,79,22,22,5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0.0,0.666666667,0.375,1
12143,20170930WONC0,20170930,WO,NC,0,T,67313,1,0,0,0,L,0,8,67,21,19,10,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,10,8,8.0,3.5,6.0,0
12150,20171001HTKT0,20171001,HT,KT,0,T,62754,1,0,0,0,L,0,9,64,17,17,9,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0,5,5,1.5,2.666666667,1.5,0
12155,20171001HTKT0,20171001,KT,HT,0,B,67033,1,0,0,0,W,0,21,99,26,22,3,1,0,0,0,0,0,0,4,0,0,3,2,0,0,0,1,1,1.5,1.5,2.4,1
12160,20171001OBHH0,20171001,OB,HH,0,T,66226,1,0,0,0,W,0,15,90,23,22,7,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0.0,0.9,1.5,1
12162,20171001OBHH0,20171001,HH,OB,0,B,70425,1,0,0,0,L,0,15,99,25,20,5,0,0,1,0,0,0,0,4,0,1,4,0,0,0,0,4,4,2.4,1.363636364,3.0,0
12166,20171001SSLG0,20171001,LG,SS,0,B,61101,1,0,0,0,L,0,12,69,18,15,4,2,0,0,0,0,0,1,2,0,0,4,0,0,0,0,4,4,2.4,3.0,0.6,0
12169,20171001SSLG0,20171001,SS,LG,0,T,73117,1,0,0,0,W,0,18,89,25,23,6,1,0,0,0,0,0,1,0,0,1,4,0,0,0,0,3,3,2.0,0.0,1.5,1
12177,20171002HTKT0,20171002,HT,KT,0,T,77637,1,0,0,0,W,0,17,120,27,25,6,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,1.5,1.2,2.4,1
12180,20171002HTKT0,20171002,KT,HT,0,B,99563,1,0,0,0,L,0,12,52,17,16,5,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,3,3,0.75,1.0909090909999999,0.6,0
12184,20171003HTKT0,20171003,KT,HT,0,B,65060,1,0,0,0,L,0,9,51,14,10,2,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,2,2,3.0,1.6666666669999999,3.0,0
12186,20171003HTKT0,20171003,HT,KT,0,T,66643,1,0,0,0,W,0,21,110,30,29,10,1,0,1,0,0,0,1,0,0,0,6,1,0,0,0,2,2,0.0,2.0,0.75,1
12192,20171003LGLT0,20171003,LT,LG,0,B,65546,1,0,0,0, ,0,20,108,28,26,6,3,1,1,0,0,0,0,2,0,0,6,0,0,0,0,2,2,0.75,1.2,0.375,1
12193,20171003LGLT0,20171003,LG,LT,0,T,66145,1,0,0,0,L,0,20,93,27,23,5,2,0,0,0,0,2,0,2,0,0,3,0,0,0,0,4,2,1.0,1.05,0.375,0
12197,20171003SKOB0,20171003,OB,SK,0,B,61240,1,0,0,0, ,0,18,88,21,20,2,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0.0,0.5,0.5,0
12199,20171003SKOB0,20171003,SK,OB,0,T,62869,1,0,0,0, ,0,10,67,17,14,5,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,2,2,1.2,2.1,1.5,1
12211,20171003WOSS0,20171003,WO,SS,0,T,62363,1,0,0,0, ,0,9,41,13,13,4,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3.0,1.333333333,2.0,0
12220,20171003WOSS0,20171003,SS,WO,0,B,77446,1,0,0,0, ,0,13,94,23,21,9,2,0,3,0,0,0,0,2,0,0,5,1,0,0,0,6,6,4.5,2.0,10.5,1
12224,20180324HHWO0,20180324,WO,HH,0,B,65742,1,0,0,0,W,0,20,106,27,26,9,0,1,0,1,0,0,0,1,0,0,6,0,0,0,1,3,2,1.5,1.6,2.5,1
12228,20180324HHWO0,20180324,HH,WO,0,T,68748,1,0,0,0,L,0,12,110,25,21,8,2,0,1,2,0,0,0,4,0,0,8,0,2,0,0,6,5,3.6,3.0,3.0,0
12237,20180324KTHT0,20180324,KT,HT,0,T,65331,1,0,0,0, ,0,15,100,25,22,8,1,0,0,0,0,1,0,1,0,1,5,0,0,0,0,2,2,1.285714286,1.8,3.75,1
12238,20180324KTHT0,20180324,HT,KT,0,B,66643,1,0,0,0, ,0,16,110,25,24,9,1,0,2,0,0,0,0,1,0,0,6,0,0,0,0,4,4,6.0,1.875,1.5,0
12245,20180324LGNC0,20180324,LG,NC,0,T,68135,1,0,0,0,L,0,18,103,25,21,5,1,0,0,1,1,0,1,3,0,0,7,0,1,0,0,2,2,0.0,1.333333333,0.857142857,0
12246,20180324LGNC0,20180324,NC,LG,0,B,68948,1,0,0,0,W,0,21,89,25,23,6,0,0,0,1,0,0,1,1,0,0,6,1,0,0,0,1,1,0.0,1.0,2.0,1
12253,20180324LTSK0,20180324,SK,LT,0,B,65856,1,0,0,0, ,0,15,102,24,21,6,2,0,0,0,0,0,0,3,0,0,10,0,1,0,0,4,3,1.5,1.8,2.4,1
12254,20180324LTSK0,20180324,LT,SK,0,T,68526,1,0,0,0, ,0,12,104,24,17,5,1,0,0,2,0,0,1,6,0,0,2,0,1,0,0,5,4,2.5,2.75,3.0,0
12263,20180324SSOB0,20180324,OB,SS,0,B,65543,1,0,0,0,L,0,13,93,22,19,8,3,0,0,0,0,1,0,2,0,0,4,0,0,0,0,4,4,2.4,3.0,9.0,0
12267,20180324SSOB0,20180324,SS,OB,0,T,74454,1,0,0,0,W,0,20,76,25,25,6,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,3,2.0,0.428571429,1.5,1
12271,20180325HHWO0,20180325,WO,HH,0,B,65320,1,0,0,0,L,0,15,92,24,21,8,2,0,0,2,1,0,0,1,0,2,4,1,0,0,0,3,3,2.0,1.714285714,4.5,0
12276,20180325HHWO0,20180325,HH,WO,0,T,68742,1,0,0,0,W,0,21,105,26,24,4,1,0,1,0,0,0,0,1,0,1,7,0,0,0,0,1,1,0.0,0.692307692,1.0,1
12281,20180325KTHT0,20180325,KT,HT,0,T,65060,1,0,0,0,L,0,9,77,20,18,9,2,0,1,0,0,0,0,1,0,1,4,0,0,0,0,7,7,3.75,15.0,6.0,0
12286,20180325KTHT0,20180325,HT,KT,0,B,77637,1,0,0,0,W,0,21,81,24,24,4,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0.0,1.0,1.5,1
12291,20180325LGNC0,20180325,LG,NC,0,T,66145,1,0,0,0,L,0,12,89,21,16,4,0,0,0,2,0,0,0,2,0,3,5,1,1,0,0,4,1,1.0,1.5,1.5,0
12292,20180325LGNC0,20180325,NC,LG,0,B,68953,1,0,0,0,W,0,17,96,23,19,2,0,0,0,0,0,0,0,3,0,1,6,0,1,0,0,0,0,1.0,0.8,0.857142857,1
12300,20180325LTSK0,20180325,LT,SK,0,T,67588,1,0,0,0,L,0,15,88,23,18,5,0,0,1,1,0,0,0,5,0,0,6,2,0,0,0,2,2,1.2,2.0,3.75,0
12305,20180325LTSK0,20180325,SK,LT,0,B,77829,1,0,0,0,W,0,15,78,20,19,3,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0.0,0.8,0.6,1
12311,20180325SSOB0,20180325,SS,OB,0,T,68435,1,0,0,0,L,0,20,109,29,23,7,0,0,1,0,0,1,1,3,0,1,3,2,0,1,0,5,5,0.6,1.3125,1.285714286,0
12312,20180325SSOB0,20180325,OB,SS,0,B,74513,1,0,0,0,W,0,21,103,27,25,6,0,0,1,0,1,1,0,1,0,0,4,0,0,0,0,4,4,2.0,0.882352941,0.857142857,1
12315,20180327HHNC0,20180327,NC,HH,0,B,62966,1,0,0,0, ,0,11,85,18,14,4,0,0,0,0,0,0,0,3,0,1,4,1,0,0,0,3,3,0.0,0.5,0.75,1
12317,20180327HHNC0,20180327,HH,NC,0,T,73750,1,0,0,0,L,0,10,75,19,14,4,1,0,1,0,0,0,1,2,0,2,4,0,0,0,0,6,3,1.5,3.0,1.0,0
12327,20180327KTSK0,20180327,KT,SK,0,T,64001,1,0,0,0,L,0,12,82,23,21,9,0,1,1,4,0,0,0,1,0,1,5,0,1,0,0,6,5,2.142857143,3.0,1.5,0
12329,20180327KTSK0,20180327,SK,KT,0,B,68815,1,0,0,0,W,0,18,90,22,21,5,0,0,0,1,1,0,0,1,0,0,3,0,0,0,1,1,1,0.0,1.0,1.0,1
12335,20180327LGWO0,20180327,LG,WO,0,T,62698,1,0,0,0, ,0,18,92,26,23,7,1,0,0,0,1,1,0,2,1,0,4,1,0,0,0,3,2,1.5,1.5,4.5,0
12338,20180327LGWO0,20180327,WO,LG,0,B,67313,1,0,0,0, ,0,18,102,27,25,7,2,0,0,0,0,0,0,2,0,0,7,0,0,0,0,2,2,0.666666667,1.5,2.4,1
12347,20180327LTOB0,20180327,LT,OB,0,T,65546,1,0,0,0,L,0,15,99,23,18,5,3,0,0,1,0,0,1,2,0,2,7,1,0,0,0,3,3,1.2,3.75,0.428571429,0
12349,20180327LTOB0,20180327,OB,LT,0,B,68240,1,0,0,0,W,0,18,83,21,20,2,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0.0,1.0,1.2,1
12359,20180327SSHT0,20180327,HT,SS,0,B,67645,1,0,0,0,W,0,19,84,23,22,3,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0.0,0.5,0.375,1
12360,20180327SSHT0,20180327,SS,HT,0,T,68400,1,0,0,0,L,0,10,88,21,17,7,2,0,3,1,0,0,0,4,0,0,5,0,0,0,0,9,9,9.0,2.0,4.0,0
12365,20180328HHNC0,20180328,NC,HH,0,B,65933,1,0,0,0, ,0,18,96,25,22,5,1,0,1,2,0,0,0,3,0,0,4,0,0,0,0,2,2,3.0,1.333333333,2.0,0
12368,20180328HHNC0,20180328,HH,NC,0,T,70425,1,0,0,0, ,0,18,81,22,20,3,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,2,0.75,0.833333333,3.0,1
12373,20180328KTSK0,20180328,SK,KT,0,B,60841,1,0,0,0,L,0,16,98,27,26,9,3,0,2,2,0,0,0,1,0,0,8,0,0,0,0,6,6,0.428571429,1.875,0.857142857,0
12377,20180328KTSK0,20180328,KT,SK,0,T,75258,1,0,0,0,W,0,15,86,22,21,7,1,0,0,1,0,0,0,1,0,0,4,2,1,0,0,3,2,1.5,1.6,4.0,1
12382,20180328LGWO0,20180328,LG,WO,0,T,61101,1,0,0,0,W,0,16,97,25,19,4,1,0,2,0,0,0,0,5,0,1,3,1,1,0,0,3,3,1.8,0.0,1.5,1
12384,20180328LGWO0,20180328,WO,LG,0,B,62937,1,0,0,0,L,0,11,70,20,19,9,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,7,7,4.0,8.0,6.0,0
12388,20180328LTOB0,20180328,LT,OB,0,T,62528,1,0,0,0, ,0,15,96,23,18,2,0,0,1,1,0,0,0,4,0,1,5,0,0,0,0,3,3,1.0,0.818181818,1.8,0
12395,20180328LTOB0,20180328,OB,LT,0,B,79229,1,0,0,0, ,0,18,95,30,27,9,3,1,0,0,0,0,0,2,0,1,6,1,0,0,0,4,4,1.5,2.307692308,1.5,1
12398,20180328SSHT0,20180328,HT,SS,0,B,65616,1,0,0,0,L,0,18,95,26,25,8,0,0,1,1,0,0,0,1,0,0,4,1,0,0,0,4,4,2.0,1.5,1.285714286,0
12401,20180328SSHT0,20180328,SS,HT,0,T,68415,1,0,0,0,W,0,18,90,24,22,4,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0.6,0.8,0.428571429,1
12403,20180329HHNC0,20180329,NC,HH,0,B,60263,1,0,0,0, ,0,18,90,23,22,4,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,0.6,0.833333333,0.333333333,1
12406,20180329HHNC0,20180329,HH,NC,0,T,65764,1,0,0,0, ,0,4,32,8,7,3,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0.0,2.25,1.5,0
12417,20180329KTSK0,20180329,SK,KT,0,B,62869,1,0,0,0,L,0,15,88,22,21,7,1,0,2,0,0,0,0,1,0,0,5,0,0,0,0,3,3,3.0,2.25,1.5,0
12418,20180329KTSK0,20180329,KT,SK,0,T,64029,1,0,0,0,W,0,18,81,22,22,5,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.5,1.0,1
12425,20180329LGWO0,20180329,WO,LG,0,B,62363,1,0,0,0,W,0,16,95,23,21,7,1,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0.428571429,2.0,0.375,1
12426,20180329LGWO0,20180329,LG,WO,0,T,64155,1,0,0,0,L,0,6,56,13,9,3,0,0,2,0,0,0,0,4,0,0,2,0,2,0,0,6,6,6.0,7.5,4.5,0
12433,20180329LTOB0,20180329,OB,LT,0,B,77211,1,0,0,0,W,0,18,84,22,20,2,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,1,1,0.0,0.666666667,1.8,1
12435,20180329LTOB0,20180329,LT,OB,0,T,77591,1,0,0,0,L,0,15,89,24,22,7,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,4,3,6.0,1.8,6.0,0
12443,20180329SSHT0,20180329,SS,HT,0,T,77446,1,0,0,0,L,0,13,100,22,18,9,0,0,1,0,1,1,0,2,0,1,4,2,0,0,0,4,4,3.0,2.5,1.285714286,0
12444,20180329SSHT0,20180329,HT,SS,0,B,79617,1,0,0,0,W,0,15,92,20,15,2,0,0,0,1,1,0,0,5,0,0,4,1,0,0,0,0,0,1.0,1.4,1.2,1
12449,20180330HTLG0,20180330,HT,LG,0,T,66643,1,0,0,0,W,0,18,112,26,24,6,3,0,0,0,0,0,0,2,0,0,4,1,0,0,0,2,2,0.428571429,1.0,6.0,1
12450,20180330HTLG0,20180330,LG,HT,0,B,68135,1,0,0,0,L,0,18,106,27,25,8,4,0,0,3,0,0,0,2,0,0,9,1,1,0,0,3,3,1.5,1.846153846,1.5,0
12455,20180330NCLT0,20180330,LT,NC,0,B,68526,1,0,0,0,L,0,18,95,25,23,5,0,0,1,0,0,0,0,2,0,0,3,1,1,0,0,5,5,2.0,2.0,0.333333333,0
12456,20180330NCLT0,20180330,NC,LT,0,T,68948,1,0,0,0,W,0,18,95,22,21,3,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,2,2,1.5,0.0,0.375,1
12466,20180330OBKT0,20180330,KT,OB,0,B,65331,1,0,0,0,L,0,15,91,25,20,6,1,0,1,1,0,1,0,4,0,0,6,0,0,0,0,3,3,1.2,3.0,2.4,0
12467,20180330OBKT0,20180330,OB,KT,0,T,65543,1,0,0,0,W,0,18,96,22,22,5,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,1,1,0.0,0.375,1.0,1
12475,20180330SKHH0,20180330,HH,SK,0,B,68748,1,0,0,0,L,0,14,113,23,19,5,0,0,2,0,0,0,0,4,0,0,8,0,1,0,0,8,7,6.0,1.714285714,6.0,0
12478,20180330SKHH0,20180330,SK,HH,0,T,79847,1,0,0,0,W,0,15,87,20,18,6,1,0,0,0,3,0,0,2,0,0,2,0,0,0,0,2,2,0.5,1.75,1.2,1
12482,20180330WOSS0,20180330,WO,SS,0,T,65742,1,0,0,0, ,0,19,101,29,28,9,0,1,2,0,0,0,0,0,0,1,7,0,0,0,0,6,6,1.5,1.0,1.5,1
12488,20180330WOSS0,20180330,SS,WO,0,B,74454,1,0,0,0, ,0,15,88,25,21,8,0,0,2,1,1,1,0,2,0,1,7,0,0,0,0,5,5,3.0,1.846153846,21.0,0
12495,20180331HTLG0,20180331,LG,HT,0,B,76455,1,0,0,0,W,0,15,86,21,18,5,2,1,0,0,0,0,1,2,0,0,1,1,1,0,0,4,4,1.0,0.857142857,0.428571429,1
12497,20180331HTLG0,20180331,HT,LG,0,T,77637,1,0,0,0,L,0,19,102,30,29,9,3,0,2,0,0,0,0,1,0,0,4,0,1,0,0,6,6,1.5,1.764705882,2.0,0
12502,20180331NCLT0,20180331,LT,NC,0,B,67588,1,0,0,0, ,0,15,83,21,18,4,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,3,3,0.0,1.2,1.5,0
12503,20180331NCLT0,20180331,NC,LT,0,T,68953,1,0,0,0, ,0,15,91,23,17,5,1,0,0,0,0,1,1,4,0,0,4,1,1,0,0,4,4,2.25,1.8,1.5,1
12512,20180331OBKT0,20180331,KT,OB,0,B,65060,1,0,0,0, ,0,12,96,23,20,9,1,2,1,0,0,0,1,2,0,0,2,0,1,0,0,8,8,4.0,0.0,3.75,1
12515,20180331OBKT0,20180331,OB,KT,0,T,74513,1,0,0,0, ,0,11,75,21,19,8,2,0,1,1,0,0,0,2,0,0,1,0,0,0,0,8,6,2.25,0.0,2.25,0
12523,20180331SKHH0,20180331,HH,SK,0,B,68742,1,0,0,0,L,0,14,89,22,17,5,0,0,2,0,0,0,0,4,1,1,3,2,0,0,0,7,7,6.0,4.5,4.0,0
12528,20180331SKHH0,20180331,SK,HH,0,T,77829,1,0,0,0,W,0,15,76,19,17,3,0,0,0,0,0,0,0,2,0,0,5,1,1,0,0,0,0,1.0,0.0,1.5,1
12532,20180331WOSS0,20180331,WO,SS,0,T,65320,1,0,0,0,W,0,18,100,25,23,7,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,2,2,0.5,1.333333333,2.4,1
12535,20180331WOSS0,20180331,SS,WO,0,B,68435,1,0,0,0, ,0,18,101,25,22,5,4,0,1,0,0,0,0,3,0,0,6,1,0,0,0,2,2,1.285714286,1.333333333,0.75,0
12541,20180401HTLG0,20180401,LG,HT,0,B,66145,1,0,0,0, ,0,17,74,21,18,4,0,0,2,0,1,1,0,1,0,1,2,1,0,0,0,3,3,3.0,0.882352941,0.5,1
12542,20180401HTLG0,20180401,HT,LG,0,T,67645,1,0,0,0, ,0,16,101,25,24,9,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,5,5,2.0,1.875,2.4,0
12548,20180401NCLT0,20180401,NC,LT,0,T,62966,1,0,0,0, ,0,13,75,20,17,5,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,1,1,3.0,1.846153846,2.25,0
12550,20180401NCLT0,20180401,LT,NC,0,B,65546,1,0,0,0, ,0,21,106,28,27,7,1,0,0,1,0,0,1,0,0,0,5,0,0,0,0,2,2,0.428571429,1.0,1.5,1
12560,20180401OBKT0,20180401,KT,OB,0,B,64001,1,0,0,0, ,0,17,99,28,24,10,0,1,1,1,0,2,1,1,0,0,8,0,0,0,0,4,4,0.3,2.0625,1.5,1
12564,20180401OBKT0,20180401,OB,KT,0,T,68240,1,0,0,0, ,0,15,105,23,19,5,0,0,2,0,0,0,0,4,0,0,4,1,1,0,0,3,3,4.5,1.6,0.75,0
12572,20180401SKHH0,20180401,HH,SK,0,B,66741,1,0,0,0,L,0,13,86,23,21,7,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,5,5,1.5,3.0,2.4,0
12573,20180401SKHH0,20180401,SK,HH,0,T,68815,1,0,0,0,W,0,18,88,21,21,3,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,1,1,0.0,0.375,0.5,1
12576,20180401WOSS0,20180401,SS,WO,0,B,61365,1,0,0,0, ,0,18,96,29,24,8,1,0,1,2,1,1,0,3,0,1,2,0,0,0,0,4,2,0.75,1.8333333330000001,2.4,1
12581,20180401WOSS0,20180401,WO,SS,0,T,67313,1,0,0,0, ,0,15,98,26,22,8,1,0,1,2,0,1,0,1,0,2,7,0,1,0,0,4,4,0.375,1.8,3.0,0
12584,20180403HTSK0,20180403,SK,HT,0,B,60841,1,0,0,0,W,0,17,95,24,20,4,1,0,2,0,0,0,1,2,0,1,4,0,0,0,0,3,3,0.0,0.5,6.0,1
12586,20180403HTSK0,20180403,HT,SK,0,T,65616,1,0,0,0,L,0,3,36,10,7,5,1,0,2,0,1,0,0,2,0,1,0,0,0,0,0,6,6,6.0,15.0,0.0,0
12591,20180403KTWO0,20180403,WO,KT,0,B,62937,1,0,0,0,L,0,12,73,21,18,7,2,0,0,0,0,1,0,1,0,1,4,0,0,0,0,5,5,2.4,1.875,2.25,0
12595,20180403KTWO0,20180403,KT,WO,0,T,75258,1,0,0,0,W,0,21,101,26,23,5,0,0,0,0,2,0,0,3,0,0,5,1,1,0,0,1,1,0.428571429,1.0,1.125,1
12599,20180403LGOB0,20180403,LG,OB,0,T,62698,1,0,0,0, ,0,21,98,29,28,6,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,2,0,0.75,1.0,3.0,0
12609,20180403LGOB0,20180403,OB,LG,0,B,79229,1,0,0,0, ,0,20,102,28,25,8,0,0,1,0,0,2,0,1,0,0,5,1,0,0,0,1,1,0.5,1.35,2.0,1
12611,20180403LTHH0,20180403,LT,HH,0,T,62528,1,0,0,0,L,0,6,65,16,12,7,2,0,1,1,0,0,1,3,0,0,1,0,0,0,0,7,7,2.25,7.5,6.0,0
12616,20180403LTHH0,20180403,HH,LT,0,B,70425,1,0,0,0, ,0,10,72,20,17,8,3,0,0,0,0,0,0,3,0,0,4,1,0,0,0,8,8,6.0,1.0,3.0,1
12624,20180403SSNC0,20180403,NC,SS,0,B,65933,1,0,0,0, ,0,13,101,22,18,5,0,0,0,0,0,0,0,3,0,1,7,0,1,0,0,0,0,0.0,1.846153846,1.8,1
12627,20180403SSNC0,20180403,SS,NC,0,T,68400,1,0,0,0, ,0,18,88,22,22,5,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,2,2,1.5,0.833333333,1.0,0
12637,20180404HTSK0,20180404,SK,HT,0,B,62869,1,0,0,0, ,0,16,86,24,22,8,1,0,2,0,0,1,0,0,0,1,3,1,0,0,0,2,2,0.0,1.0,5.0,0
12644,20180404HTSK0,20180404,HT,SK,0,T,79617,1,0,0,0, ,0,9,55,14,11,3,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,5,5,12.0,1.875,1.5,1
12646,20180404KTWO0,20180404,WO,KT,0,B,62363,1,0,0,0,W,0,22,86,28,27,5,3,0,1,0,0,0,0,1,0,0,5,0,0,0,0,2,2,1.2,0.923076923,2.4,1
12647,20180404KTWO0,20180404,KT,WO,0,T,64029,1,0,0,0,L,0,13,98,24,22,9,2,0,4,1,0,0,0,2,0,0,4,0,1,0,0,9,9,3.0,1.636363636,10.5,0
12652,20180404LGOB0,20180404,LG,OB,0,T,61101,1,0,0,0,L,0,15,92,24,20,7,0,0,1,2,0,0,1,3,0,0,2,0,0,0,0,2,2,0.0,2.0,3.75,0
12657,20180404LGOB0,20180404,OB,LG,0,B,77211,1,0,0,0,W,0,21,99,30,28,8,0,0,0,1,0,1,0,1,0,0,6,0,0,0,0,2,2,3.0,1.166666667,1.285714286,1
12666,20180404LTHH0,20180404,HH,LT,0,B,73738,1,0,0,0, ,0,15,82,23,21,7,1,0,1,0,1,0,0,1,0,1,3,0,0,0,0,3,3,2.0,1.6,3.75,1
12669,20180404LTHH0,20180404,LT,HH,0,T,77591,1,0,0,0, ,0,15,101,23,19,5,1,0,0,0,0,0,0,3,0,1,6,2,0,0,0,3,3,1.0,1.6,2.0,0
12671,20180404SSNC0,20180404,NC,SS,0,B,60263,1,0,0,0,W,0,21,120,26,24,3,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,1,1.0,0.7142857140000001,0.375,1
12675,20180404SSNC0,20180404,SS,NC,0,T,68415,1,0,0,0,L,0,15,85,21,19,5,2,0,1,0,0,0,0,2,0,0,3,0,0,0,0,2,2,1.5,1.4,0.5,0
12681,20180405KTWO0,20180405,WO,KT,0,B,65742,1,0,0,0, ,0,21,96,27,25,5,1,0,1,0,0,1,0,1,0,0,5,0,0,0,0,2,2,1.5,0.857142857,1.5,1
12682,20180405KTWO0,20180405,KT,WO,0,T,66047,1,0,0,0, ,0,16,86,20,19,3,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,1,1,0.0,0.75,1.5,0
12689,20180405SSNC0,20180405,NC,SS,0,B,68948,1,0,0,0, ,0,24,113,31,30,10,2,0,0,0,1,1,0,0,0,0,4,2,0,0,0,1,1,0.75,1.25,0.9,0
12691,20180405SSNC0,20180405,SS,NC,0,T,77446,1,0,0,0, ,0,19,102,26,25,5,0,0,1,1,0,0,0,1,0,0,6,0,0,0,0,1,1,0.0,0.947368421,0.375,1
12698,20180406LGLT0,20180406,LG,LT,0,T,68135,1,0,0,0,W,0,18,100,23,22,7,0,0,1,0,1,0,1,0,0,0,8,1,0,0,0,3,3,0.6,1.5,0.0,1
12699,20180406LGLT0,20180406,LT,LG,0,B,68526,1,0,0,0,L,0,8,69,16,11,4,1,0,1,0,0,0,1,4,0,0,0,0,1,0,0,7,7,3.0,2.5714285709999998,6.0,0
12705,20180406WOHT0,20180406,WO,HT,0,T,65320,1,0,0,0,L,0,14,110,27,21,7,1,0,0,0,0,0,0,5,0,1,5,0,1,0,0,5,5,3.0,2.5714285709999998,3.75,0
12708,20180406WOHT0,20180406,HT,WO,0,B,66643,1,0,0,0,W,0,21,103,30,30,10,1,0,0,1,1,0,0,0,0,0,9,0,0,0,0,3,3,1.8,1.6666666669999999,1.285714286,1
12713,20180407HHKT0,20180407,KT,HH,0,B,65331,1,0,0,0,W,0,21,94,26,25,5,2,0,0,1,0,0,0,1,0,0,7,1,0,0,0,2,2,1.0,0.6315789470000001,2.0,1
12716,20180407HHKT0,20180407,HH,KT,0,T,68748,1,0,0,0,L,0,15,120,21,15,2,0,0,0,1,1,0,0,6,0,0,7,1,0,0,0,2,2,4.5,1.6,1.0,0
12721,20180407LGLT0,20180407,LT,LG,0,B,67588,1,0,0,0,W,0,15,104,23,19,6,1,0,1,0,1,0,0,3,0,1,6,1,0,0,0,2,2,0.428571429,1.75,0.0,1
12724,20180407LGLT0,20180407,LG,LT,0,T,76455,1,0,0,0,L,0,12,101,24,19,8,0,0,2,0,0,0,1,3,0,1,4,0,0,0,0,6,6,2.0,2.1818181819999998,5.0,0
12730,20180407NCOB0,20180407,OB,NC,0,B,65543,1,0,0,0,W,0,21,109,29,28,6,2,1,1,1,0,0,0,1,0,0,9,0,1,0,0,3,3,1.0,1.0,1.5,1
12733,20180407NCOB0,20180407,NC,OB,0,T,68953,1,0,0,0,L,0,16,102,27,21,5,1,0,1,2,0,1,0,4,0,1,5,0,1,0,0,4,3,2.25,1.6875,1.5,0
12743,20180407SSSK0,20180407,SK,SS,0,B,68815,1,0,0,0, ,0,21,105,28,28,6,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,2,1,1.5,0.857142857,2.4,1
